1.804082255655274913e-01,1.717703106952742365e-01,2.062732192283423249e-01,9.372972544331856226e-02,9.187369908067632984e-02,1.112770295113314212e-01,1.497660888546183400e-01,1.090735077828620392e-01,3.385544757752154740e-04,9.919322143958374249e-02,2.148313833361754910e-01,1.521215961227349311e-01,1.711895130352866778e-01,1.777545270399027433e-01,2.414344620014669263e-01,1.456224065321880257e-01,1.469397909316370321e-01,1.214869112512109856e-01,1.000539967879716385e-01,6.280190822104067538e-02
1.285003061952302017e-01,7.495662019058048353e-02,1.706801967424901034e-01,9.617137506026410265e-02,1.636366205156035702e-01,5.729697331071736260e-02,1.299713327666602303e-01,1.344654047394604549e-02,1.109967543895122311e-01,2.427334452918088747e-01,2.386929490871534110e-01,1.874369374994993009e-01,1.994397669153824548e-01,4.313293195553296461e-02,1.862106394185831515e-01,2.364334473341708487e-01,2.184804127793993356e-01,2.916268834914494401e-01,5.429622430412920503e-02,3.836851664980811538e-02
1.355277843086133069e-02,4.025765772371362600e-02,9.399356676689675852e-03,1.763543775754541128e-03,3.718321834483102103e-03,1.041289368925897791e-03,1.758306702169734744e-04,4.123882631447592373e-02,4.583712569518121754e-02,1.543367251157355896e-03,2.078386255313669981e-02,1.397731968126478728e-05,2.133974336250096804e-02,8.212073228591968560e-04,5.408561694893230729e-03,2.317720986237621975e-02,2.776382280599613145e-02,3.870943599697633519e-03,2.910313537685335801e-03,2.016479679701892180e-02
9.408869082926923921e-02,1.954092794002951772e-01,5.638348759126506765e-02,1.491862545075209601e-01,2.339996576655394844e-01,1.236664855542964070e-01,7.302855670290249110e-03,2.266148119883019674e-01,2.203245145234922764e-01,2.150068574495954399e-01,1.584227297243270272e-01,6.278862097035357859e-02,7.944179232699744020e-02,1.482054455803489545e-01,9.178649967216859218e-02,2.312813891808296607e-01,1.443478548657900484e-01,1.540274030168405917e-01,1.381124901400657967e-01,2.116182387302344425e-01
1.863232625897501271e-02,6.713891711160015208e-02,9.938164304399585425e-02,4.893412602219205515e-02,1.028941610964002606e-01,1.704708547528778484e-01,1.228319665327053251e-01,1.397823214525982516e-01,1.406104524592198257e-01,9.162385410525421270e-02,2.068751293630787247e-01,1.519421035771386375e-01,7.035713442094633507e-02,2.487974422267708388e-02,1.605690900211194649e-01,1.173100283726351001e-01,2.201304059840651361e-01,7.010135976988736417e-02,7.834738867084109493e-02,1.015894299261039802e-01
1.324628893065428470e-01,8.115837016519851510e-02,3.749027907493165251e-02,2.430211523621267911e-01,2.218117333243404821e-01,8.265039684520245067e-02,2.094520617921701855e-01,3.012913421758837279e-02,1.128108794357896988e-01,1.428077740678750096e-01,2.100417195329473685e-02,1.825693301167005678e-01,2.206380465889571096e-01,7.282566863329709671e-03,1.395506977319602160e-02,3.107044212010303882e-02,2.335249999335856919e-01,1.004228776430838022e-01,2.348742631285209159e-01,1.695417131058453430e-01
1.061502086326401306e-01,3.604724455284204904e-02,6.072529968513055293e-02,1.473743915219563883e-01,1.182531678408708792e-01,1.352366105274205310e-01,1.203991495176406357e-01,2.219949625212068456e-01,1.860573346822932683e-01,1.780067274182061954e-01,9.883717670243284681e-02,1.501041318221722209e-01,1.469279198869742065e-01,2.050532384701041488e-01,1.790108949129799454e-01,1.480784714647466749e-01,1.138631302669890766e-01,3.524283000466639504e-02,7.793968719167480852e-02,1.258328655023825682e-01
1.913723474724423057e-01,2.393517854925044340e-03,1.861187390349772486e-01,2.195797725864128136e-01,1.224095949531260330e-01,5.742853383731758195e-03,4.390500892764746116e-02,1.697133242280916277e-01,3.287237872709524167e-01,4.392864809227688822e-02,1.673981128040524314e-03,2.232691228661677629e-01,8.170206966178432395e-02,5.250922340043917558e-02,3.224646287248172927e-02,1.046994193456060734e-01,1.187412190597563616e-01,1.083409176065757151e-01,4.186786627298186292e-02,1.747267391254747337e-01
1.900444107212966305e-01,8.827288405744798672e-02,1.507558748202068311e-01,2.072796853494152380e-01,9.059932733373411706e-02,1.931021793479162085e-01,7.808645047667675532e-02,3.798637928699098026e-02,5.277729915424237556e-02,1.322311442820997551e-01,8.318791314156576133e-02,1.312797061009663147e-01,1.768801839810121845e-01,1.287120377999283749e-01,9.676725015031456545e-02,1.171581472133951807e-01,8.587439875208195683e-02,3.158872098051038885e-02,1.047989946077141493e-01,1.331195239789516316e-01
1.713511986059530756e-01,2.843218994739858327e-02,2.459715896994787640e-02,1.236544621248508169e-01,1.745823257663436101e-01,8.863292533945395235e-02,5.180001226974856321e-02,3.423917248929710111e-02,3.348706490669896285e-02,2.416454578705284628e-01,2.089777595939785668e-02,4.785619360187628492e-03,6.311673498673900373e-02,2.137817834599498867e-01,2.205512433185712051e-01,1.767216337064810711e-02,9.048895368887324708e-02,9.155864731360136011e-02,1.091902410715209493e-01,1.728465014769276775e-01
6.111811569860894910e-02,7.521055928019187986e-02,3.235576090660143987e-04,1.142868000983075089e-02,3.786948574808526868e-02,2.664051403591860198e-02,3.498075160301834796e-02,5.527971871852892238e-02,8.331550472335591540e-02,8.964032592568178803e-02,5.088649511975838063e-02,2.651933758424612590e-03,2.663724317969070471e-02,4.767036026490124867e-02,7.855692526249286045e-02,6.299344442736410591e-04,6.560655973612508629e-02,2.749968091294720599e-02,3.701608728807076476e-02,2.297149948194598858e-03
9.547631747150317483e-02,1.377303382130228848e-01,1.284924499560462507e-01,2.321148281675244340e-01,3.842725339943046242e-02,2.433256616932572280e-01,8.817102038065496861e-02,1.182328950870752543e-01,1.729521232776846940e-02,9.258826056948987748e-02,2.652786166150945535e-01,6.767973795416609706e-02,1.248073819298700811e-04,2.074030768786696011e-01,1.531534592361353808e-01,2.711988494865094634e-01,3.869352650515370945e-02,1.807868625768311033e-01,1.399342606715913220e-02,2.312711398263536666e-01
1.361456381585109399e-01,2.854615139538052918e-02,1.604694523477526169e-01,2.126710362049814562e-01,1.925394709779047198e-01,1.633635337495343010e-01,4.357314538275659094e-02,9.769176247593527873e-02,8.125049339961114281e-02,9.979590537854689247e-02,1.480238491808343049e-01,1.851197413355748500e-01,4.752612259373318465e-02,1.622473472399274808e-01,1.049961956360977583e-01,2.352418840923835644e-02,2.001081860021751979e-01,4.811059618474027022e-02,8.503269214810540988e-02,1.199234896371416115e-01
5.135734253656507736e-02,1.531971016054513579e-01,1.447552731862594977e-01,7.385603135351309634e-02,2.096384008075666966e-02,4.070349290540110909e-02,9.285810136517043401e-02,4.003555280456264770e-02,1.589107995421945307e-01,4.291925621082340325e-02,5.967919938986659956e-02,4.216335867525360798e-02,4.001965423204598138e-02,1.035799388490689539e-02,1.772414558937254470e-01,1.479139580368304396e-01,1.379407804014559646e-01,1.511674885820885883e-01,7.362746761753004299e-02,4.993874249271243460e-02
7.031286740039786876e-02,8.257265853891329610e-02,1.717260390774267842e-01,2.550999578628790898e-01,1.660166801448913487e-01,2.145472975673227978e-01,2.872933863564264279e-02,2.336601504817944208e-01,7.377997295624838525e-02,1.265347274602102688e-02,2.407283673846144501e-01,2.127152568152200496e-01,1.315194954867438260e-01,1.627099633283433655e-01,5.344931036243369231e-03,5.434119636650835278e-02,2.713776932107956896e-01,2.140738101952179562e-01,2.066838787496738383e-01,7.405813573151245020e-03
1.849848402656260327e-01,2.138113958053267927e-01,2.486159137401085795e-01,1.774664886596818147e-01,8.883705472047487284e-02,8.600863681720204157e-02,2.914035994770486360e-02,2.042812911138326970e-01,8.895284566597988496e-02,1.114589229236698058e-02,7.669855341695529238e-02,1.109776011460107958e-01,1.761686553962756680e-03,4.014327558240203889e-03,4.780615319331533303e-02,1.857546608115956122e-01,6.694578404058304510e-02,1.880716372744839146e-02,4.357005215845158319e-02,2.539529497735260044e-01
4.158761966006515459e-02,2.742343057917720484e-02,1.116497808454857132e-01,4.470277515049615041e-02,3.448021020712412066e-02,1.928474551527582792e-02,2.336253439832892270e-02,1.707039277163860669e-01,1.053521262126000391e-01,8.177991558159731014e-03,1.984507412256548281e-02,1.266576132140498703e-02,1.088769776375792808e-01,1.042489531262817855e-02,3.248540202004381733e-02,1.384114855723261039e-01,8.678024404067460895e-02,5.897388585703871450e-02,6.825562591908666821e-02,1.301859887953322192e-01
5.165010541717049430e-02,1.469367718642813903e-01,5.982662977574141477e-02,5.601917221877519143e-02,8.348172360652771073e-02,3.077912078749031957e-02,1.590304419150119150e-02,2.566680493516008132e-01,1.279224164975328593e-01,1.814181367613830753e-01,5.893347115879882941e-02,1.487119839993654435e-01,1.649600460031555860e-01,1.199375694891717803e-01,1.261620569157162995e-02,1.269648418663986145e-01,1.634844104676983489e-01,2.086254950032898417e-02,2.238405640848147860e-01,1.566022274127310265e-01
2.027549715480549686e-01,1.784091402736768250e-01,5.400679617312108965e-02,7.423677044052293117e-02,2.063311338779807297e-02,1.424075341611348404e-02,4.781333763233328038e-02,1.210863404453296766e-02,1.834648826918924003e-01,8.268814884522227016e-02,1.479897091759964367e-01,2.229010700189760497e-01,1.422945088745419806e-01,5.942070858087367818e-02,1.920512474374634071e-01,2.051187126788368564e-01,4.392522026589072703e-02,1.906774851312070251e-01,1.057727064929670779e-01,1.981971149192481713e-02
3.671947775480813303e-02,1.181408082777912205e-01,8.824205804815057896e-02,2.032937304361460279e-02,1.226997792781440721e-01,1.397987646886171276e-01,1.079772714213950435e-01,1.157179734187084308e-01,1.139922221392304924e-01,1.278851452367701091e-01,1.601880812475093424e-02,1.857681213634138351e-01,5.331846551004819357e-02,3.978269318977675773e-02,1.286040920076321481e-01,2.094553090463513734e-01,1.903229356363987101e-01,3.215329669184529421e-02,1.294574019313202429e-01,1.439745490880841028e-01
9.892157347945157442e-02,9.225897597459027655e-02,8.689256077239687626e-02,1.162917882434481159e-01,2.274123280575936212e-02,1.689418331919927685e-01,1.100325463501237826e-02,2.748194560143987775e-01,2.973473630935349887e-01,1.009739695254034397e-01,2.235944701502915188e-01,1.228678183700438742e-01,5.614706632915759943e-02,1.271536826020851045e-02,4.435312323443761640e-02,1.960826858276382145e-01,2.060996170370615332e-01,7.474153350323278940e-03,2.894526524883531474e-02,4.707908157975206065e-02
1.407272507486494184e-01,1.779722159318854191e-01,1.243383628510620342e-01,7.652513042135261623e-02,1.622916575624842594e-01,1.698265421355802662e-01,1.238240163111025832e-01,1.363038953141836040e-02,5.537165554181044946e-02,3.137318339424991637e-02,1.090993899066506762e-01,3.866900327875920362e-02,1.058542991169974107e-01,3.423818969227038211e-02,2.771012947313979818e-02,1.024333623274944205e-01,8.735449688087035258e-02,1.950503946689762236e-01,1.580539765423833731e-01,4.149543461737362909e-02
7.473956191994351322e-03,1.087342872425055111e-02,2.608674621535683226e-03,4.710286587122244212e-03,4.098638435015559967e-02,7.754152959524809700e-03,2.971517828682816286e-03,4.453629768355847444e-03,3.543165463926900832e-03,2.125866344897518398e-02,5.882976564093888618e-04,3.208856707335246855e-04,1.195458639921791882e-02,3.179572988112933140e-04,4.408449493435744049e-02,8.706926050176807402e-03,1.305657405888819601e-02,4.308823855756874389e-05,6.484685247935179780e-03,1.125754284313945294e-02
6.440943489703825423e-03,7.437225101398169114e-02,2.798169594286439299e-01,1.207808541153518461e-01,2.425974025578750415e-01,6.151435821193031867e-02,9.655468124526507545e-02,1.056443021084358808e-01,5.816756100901931958e-02,9.737066811764366614e-02,9.233374271476969819e-02,1.096195050575712315e-01,1.793762253575076904e-01,6.435604368007205589e-02,1.729358580318536009e-01,7.470966755344489452e-02,3.005859483065434837e-02,8.251281178913123793e-02,2.340900453472891662e-01,2.769426686743383867e-02
