1.320142978807114370e-02,8.612839762718874081e-02,8.436143371184963435e-02,3.292739486337770138e-02,6.050995589383401096e-02,1.907926497414462116e-02,1.502315144487835312e-02,2.650300754230709363e-02,6.449602653099192895e-02,2.155857551415432585e-03,2.121396282817680431e-02,6.642762147059995403e-02,3.097224854014386797e-02,3.405100865409320388e-02,3.288494955958653349e-02,5.405002177977363126e-02,3.742348575362901275e-02,9.206055080265279633e-02,4.721106749151958437e-03,4.448964640522353603e-02,1.641618414190174763e-02,7.924927248694439708e-02,5.828119181009226019e-02,1.231713344893854353e-02,9.148811773673122538e-02,3.820253655476908705e-02,3.650389897588751653e-02,6.688623440592780800e-02,8.630474562482205736e-02,9.491264250036167416e-02
2.231197430561869186e-02,3.398293431765370999e-03,2.788437861168098150e-02,3.555832985362897269e-02,1.160254555817101518e-01,6.886151257484938830e-03,1.122309594940524083e-02,5.081194356428264669e-02,7.871783962166986615e-02,7.529108169390351379e-02,7.214452524152983881e-02,2.682200310789644229e-02,1.126566850645147888e-01,1.590306956781810388e-02,1.162632504183884891e-01,2.641503574596770244e-03,6.758661748670678759e-02,9.174719560103911098e-02,3.156576979170041403e-02,3.573773535108919902e-02,3.807335531169080134e-02,2.721645540329382593e-02,2.005598608703326735e-02,5.012522614441976970e-02,4.444125004552071379e-02,5.080742517795110158e-02,1.023815217479070450e-01,9.801205750874797396e-02,2.815009290453035495e-02,1.141793163205737510e-01
1.087182779175189656e-01,1.528260454006526159e-01,1.371407160795565239e-01,6.823289576726696004e-02,3.421410463065129026e-02,7.919549674825712704e-02,1.927233650498916956e-02,5.763003518623299043e-02,7.348010357585246788e-02,1.715323376205591666e-01,7.077043564032124701e-02,7.782648324500514303e-02,9.314790998167597758e-02,1.032188127899186236e-02,1.445703959008216855e-01,1.324410990939092203e-01,1.133516051527193591e-01,1.466535493274312429e-01,1.190902685511213525e-02,8.961714166823438188e-02,1.983773548902956207e-02,6.933614209783316162e-02,1.243375168848789986e-01,7.822078638759982772e-02,4.632801621049023599e-02,6.435094772801870644e-02,5.507407092253008979e-02,4.799087362295158948e-02,8.590552524726564887e-02,1.575085352266499539e-01
4.242764649972246421e-02,6.392328463685030548e-02,3.029694260565848896e-02,3.706570055106116202e-02,6.153982681532490367e-02,1.583564961621218917e-02,2.893610742376297520e-02,7.374262285307672804e-02,3.193872981306388088e-03,8.893406196949460440e-02,3.155921458521891709e-02,1.564212642874594772e-02,5.173233078027688215e-04,1.316540835011483293e-02,3.529000737621855455e-02,6.159172420775948370e-02,7.132159345579290599e-02,9.203967466936305297e-02,4.234149372032256636e-02,1.832554416146595783e-02,3.854827156599367755e-02,4.899800995429547806e-02,4.897728929235002637e-02,8.723179337712819170e-02,7.130560579491056206e-02,7.812134397866352109e-02,1.848090537304579103e-02,6.413191561335480906e-02,5.850696870352414813e-02,3.542806358186018773e-02
1.328911054273009332e-02,4.725585381697409992e-02,6.245616016736684623e-02,1.804770181960533041e-03,2.592648310187734353e-02,1.030852099263429751e-02,1.049059975286163043e-01,4.903988889940890522e-02,9.473617344013901542e-02,9.287391274011171094e-02,7.618644401402838162e-02,8.636696909303104297e-02,7.239852931175901757e-03,1.026568969201581139e-01,8.276705240009096798e-02,2.102607474498496484e-02,4.188396440796036957e-02,9.342706347446796955e-02,6.399371524940880747e-03,6.538169101546009720e-02,1.001919400195921267e-02,2.484458226627168573e-02,5.942516127257235076e-02,1.395963512152241688e-02,2.669289146965481488e-02,9.115147185126572238e-02,6.493502316641996952e-02,2.534954487530268266e-02,4.818835798952248589e-03,4.332299386101756862e-03
1.095226171159620343e-01,3.212999406757857668e-02,9.301212027787719716e-02,2.535718736184161548e-02,6.323123345743165979e-02,4.334220494610592500e-02,7.450245284240687715e-02,1.175720655107063105e-02,5.055351394124890652e-02,1.131135892209055444e-01,2.518863812569149471e-02,7.202100894676015386e-02,2.975251511546381927e-02,8.837987082491699509e-02,4.551790570375294220e-02,1.445352935964574863e-02,7.834104837823289980e-02,3.866528665668768740e-04,5.567324004765008411e-02,7.914527419731670621e-02,5.827200287012340371e-03,4.277909358328883110e-02,2.645628172077091680e-02,8.817835224699872854e-03,3.675665414660961999e-02,7.287478222943491457e-02,1.565356804306513444e-02,6.614874268506368282e-02,8.994234369806276830e-02,2.670655829121232339e-02
5.524935404527632488e-02,9.983700120348146245e-02,8.330361064371717694e-02,4.442491958951456932e-02,1.020929416415296831e-01,8.291886466060274796e-02,6.112450562457443642e-02,1.042139484860380230e-02,2.253277077997596373e-03,3.996612885103806995e-02,3.980535683301707206e-02,6.692965718656342274e-03,3.658412108873386644e-03,6.865853540634493657e-02,3.978701848455301095e-03,7.663529052670439712e-02,4.185243574955583440e-02,1.339598648901282538e-02,5.187205836086274807e-02,3.965655588148037786e-02,1.550473188111696314e-02,8.029515945233439700e-02,3.784151406308423199e-02,7.946293926436287514e-02,1.064477697402852613e-01,1.013844301697211930e-01,1.271541464658979513e-02,7.430895388550766423e-02,3.812659184569526516e-02,9.352667952930512896e-02
1.634947223244882786e-02,7.239200552067873162e-02,2.774102197960905819e-02,9.479166790616347371e-03,7.816186210632188047e-02,1.033947939771204388e-01,4.204306839703268045e-02,1.012832058110451489e-01,8.923184678076520604e-02,1.053746910220651478e-01,3.016502551142456745e-02,5.232846469577578236e-02,5.065694236241628789e-02,2.303339771292842175e-02,1.707106875665381773e-02,8.708329158122403435e-02,5.095808546989260418e-02,1.102497869966049537e-01,8.784765784044742953e-02,9.136326720763805753e-02,1.048677029451473147e-02,6.520957756814256545e-02,8.913729728807014141e-02,4.609449050299808948e-02,2.002227659225645426e-02,8.374065911932722373e-02,5.306334689871994997e-02,3.121158606501915275e-02,5.815137084051979349e-02,8.263986518257468439e-02
1.000415659286099240e-01,4.026892479981745987e-02,3.448762671497903470e-02,1.072541487033363133e-01,7.248282351458801287e-02,1.249278241910665027e-01,1.938770427078417152e-02,3.824817054621302594e-03,1.254440656501098206e-01,2.057340717723848619e-02,2.956291117739522772e-02,1.503547226049574068e-03,1.212743196753546804e-01,2.790839694970548637e-02,3.878229619428421454e-02,1.097041483547274293e-01,7.151430159034957712e-02,1.217713091684132984e-02,1.556820678781126524e-02,2.888050322929107058e-02,1.357696247332256245e-01,6.656115596929114420e-03,4.160544581992607627e-02,1.021620885826918096e-01,8.831792434101701228e-02,1.009975380024115271e-01,1.078681862062291497e-01,9.611712219542152547e-02,1.067403844665366641e-01,2.399937226962001180e-02
1.793718415891342940e-02,9.355705475319088527e-02,5.960130659343747250e-02,3.538801565386132109e-02,1.008196024903076637e-01,5.182834886577562805e-02,8.483958586383396477e-03,4.872349227152874412e-02,8.211084864082486556e-02,8.196666737061472641e-03,8.740990429620904001e-02,4.044168775176241321e-02,4.275189086367183616e-02,6.725037886003878453e-03,2.143944909511146316e-02,7.173446404868401294e-02,9.254967120559193239e-02,2.495379155085390016e-02,9.392093683058391762e-03,3.554819157547906006e-02,5.536100739875138288e-02,1.330301000363693503e-02,4.849446539752790691e-02,3.278451496205268823e-02,2.769435081189463091e-02,7.456473314094759497e-02,4.412453422276078202e-02,6.284575355285698661e-02,7.122892153019537431e-02,7.495437265477565558e-02
