1.732685844786638688e-02,1.074143483333882265e-01,2.903200546694524251e-02,1.163969473594178156e-01,2.815400787761134782e-01,2.312451105412201280e-01,1.533333375304362367e-01,3.058309145882262547e-01,1.714589582731067818e-01,1.274599890574979744e-01,6.382126812584966447e-02,1.029993701152209784e-01,1.817773922576759182e-01,1.055734756966258819e-01,2.189888377621511673e-01,2.704409182736001727e-01,1.965110982809884499e-01,9.416722367516310033e-02,2.054656931274391751e-01,1.962292514395324872e-01,1.776164016282648361e-01,1.777415553650214808e-01,2.644259455678621973e-01,9.705918792364300052e-02,3.216854279739744249e-01,8.400403621111054986e-02,3.124805341863811092e-01,2.306859115583398401e-02,3.332527462553181580e-02,2.719148860230327092e-01
1.957596195158027852e-01,1.766603672454506446e-01,1.467322193860483015e-01,2.475799111586720891e-01,1.084188212848515853e-01,2.074111256001654746e-01,9.290301677761336752e-02,1.046107356534337063e-01,1.487919493498878754e-01,1.908914571065252475e-02,7.453028913695225466e-02,7.241908547580809541e-02,1.458166874803368263e-01,4.448847672481164722e-02,1.542438884941816080e-01,2.065841546276627749e-01,2.432678984638110276e-01,2.101176918256481840e-01,2.412029378076288866e-01,1.597132519568798814e-01,2.202423157833448830e-01,1.516627852466146120e-01,3.404453844401471307e-02,1.693908940127382134e-01,5.195471254478439826e-02,1.345172903180479607e-01,1.690375603575692831e-01,1.491506793801523623e-01,1.649813219898312311e-01,1.633337236783621027e-01
8.329618512377076622e-02,9.865522289759953711e-02,1.211759197509412050e-01,1.022809592636093889e-01,1.360764702518793556e-03,2.574298514794649551e-01,2.909992179603364537e-01,2.183562681686268270e-01,2.668572797057041646e-01,2.249417258991133761e-01,2.722419575946907200e-01,2.627957794512604250e-01,2.434206328074029480e-01,1.133820217787391421e-01,2.795698851938235169e-02,2.344828651145978715e-01,2.657533635792966309e-01,3.481715769195720817e-02,2.841218909048879859e-01,3.809774415157633071e-02,1.890883722475634188e-01,2.245893856517368059e-01,1.937741851213650168e-01,2.714024483232124405e-02,1.886111593589729907e-01,1.428181594900284623e-01,6.985138162047987986e-02,2.508552682313091586e-01,2.218527317449238423e-01,7.314523175679006617e-02
2.136263726366506577e-01,9.865377480787864209e-03,4.346175034921313102e-02,1.170972160041473809e-01,2.196286335379816698e-02,2.121159937030586695e-01,2.883999833223233611e-01,2.068360375379639238e-01,2.252415185196029179e-01,1.739594343606853666e-01,4.580263744399470927e-02,1.081630361183411326e-01,1.702947972865188203e-02,1.484269907322789406e-01,1.884777843640098038e-01,7.527822080116743086e-02,2.525699696409952622e-01,9.812512598280848097e-02,1.358144793986797438e-01,1.638845907759588216e-01,3.713552773814865482e-02,1.503978935694426644e-01,1.138592118057420999e-01,2.365097033066479795e-02,1.094356074850707516e-01,1.237054152725957645e-01,2.116053761223908591e-01,5.023601862765798148e-02,2.288440899823272479e-01,2.022351274671397026e-01
5.382233099833427098e-02,1.335533320270849422e-01,6.352158579524648518e-02,2.168871512679516889e-01,7.976803961915462926e-02,2.088828527992582229e-01,9.918514497724241485e-02,1.527534375715326465e-01,5.432672564003954846e-02,1.343784498198622446e-01,1.084182367050754714e-01,6.065464903450003969e-02,1.947718362800094360e-01,1.493246027000401377e-01,9.877929184382486238e-02,1.839717521133376055e-01,1.571418166183120857e-01,2.340638488767499970e-01,1.331083082156969688e-01,2.154332058011810269e-01,1.573260066582609640e-01,2.591555592802997632e-01,2.437257335507551081e-01,1.222934952585352786e-01,4.721806028773498781e-02,5.967493938827223704e-02,1.017451958657914282e-02,1.372760531387336690e-02,1.023155244512495426e-01,2.263506406099010659e-01
1.894714826733104873e-01,2.067128877266558584e-01,1.189627350021745661e-01,1.081131221507949935e-01,7.366342552498890070e-03,2.273458073842132554e-01,4.151643446682058008e-02,4.909293264888224539e-02,1.711589971348047301e-01,6.857023022667609047e-02,1.973362677759999129e-01,2.131049077139146319e-01,2.246571581936825102e-01,2.430132136669953258e-01,7.437401339027588376e-02,1.377977259088758455e-01,1.937584996540483440e-01,6.851096695808471526e-02,2.087087669171084625e-01,5.976376535464173606e-02,2.015515950528600775e-01,2.130460075661816666e-01,6.848630186014418794e-03,1.632048063152150841e-01,4.961671121393099182e-02,1.002725890083028537e-01,1.926455642175961824e-01,4.987834981522550754e-02,7.308413911328084933e-02,1.521727917761846738e-01
1.906651457059330146e-02,2.526516682491498078e-01,3.886384538852842574e-02,1.442995907358697039e-01,1.763186803193735885e-01,2.080533087681407933e-01,8.665998295741908497e-02,1.460898019702935868e-01,2.558379161274306757e-01,2.164741037284680786e-02,1.787730595610181605e-01,3.228947033295912709e-03,9.099182496517546626e-02,1.832013696377803383e-02,1.244878266935882660e-01,2.290815512407375909e-01,1.730199409016528744e-01,2.690975410122212197e-01,8.152865492143449022e-02,1.181249981976014302e-01,5.266018505622953316e-02,2.062729740670993517e-01,5.184751077527145757e-02,1.849087483580952040e-01,1.992880120306664005e-01,1.270480777480405554e-01,3.272469035200117893e-02,2.149775967728299875e-02,1.370679462012461269e-01,7.283209162025594541e-02
2.643745083934073703e-01,4.992694397372826609e-02,2.436515050838065355e-01,2.564987576694170435e-01,1.491537626485296697e-01,1.734200807108229186e-02,1.624672997497266305e-02,1.985628804025024174e-01,1.355403104873339863e-02,5.437702048628688389e-02,1.839085811041367147e-01,2.417693599587843883e-02,4.672985950286717011e-02,2.039802272900136659e-01,9.254876440419232105e-04,8.465221265509862564e-03,2.415208831145700674e-01,1.942747336556449322e-01,1.060628171506018957e-01,4.934594050355031042e-02,1.071973838776010129e-01,1.887789942324172299e-01,1.179151738745345540e-01,1.520389887935123530e-01,2.009967391924684099e-01,1.936316033558760086e-01,2.563180490827356994e-01,2.490324986816830344e-01,2.143986703233931590e-01,7.688354285744219974e-02
1.848062176321165762e-01,1.114130793421215515e-02,2.460657166120048533e-01,1.562150090607205832e-01,2.350895674802134516e-01,2.833429897256184993e-01,2.369515027046754652e-01,6.156190874544242853e-02,1.676542752642019287e-03,5.987875305724884439e-02,1.270664229752982433e-01,7.801323557156626155e-03,8.071943560507183202e-02,2.754014533543862608e-01,2.700670249657998595e-02,2.372824046396553588e-01,1.033159598065352125e-01,5.456946704178079061e-02,7.842329468519278202e-02,1.973539038336827034e-01,2.901444541693146140e-01,2.953801607036899979e-01,3.430369368009156955e-02,3.798631054187989048e-02,1.100993685636832559e-01,2.566862280443286681e-01,2.794818881899638896e-01,1.472616763902377113e-01,2.669313176605014187e-02,2.283363395617851455e-01
3.589657260225940626e-03,1.693086893336759602e-01,9.759873030245569403e-02,1.515063743268433849e-01,2.047339394694125958e-01,7.861017461753389002e-02,2.258040578529737358e-02,1.253987601340178781e-01,3.998101642274353579e-02,1.887053194357453945e-01,2.287378559651046250e-01,1.639782647016972406e-01,2.132047576648952725e-01,2.542940929447923826e-01,5.391106687708404482e-02,3.224364164005844718e-02,1.030129651656959550e-01,2.230623134394160711e-01,5.472172545765246338e-02,2.565666715821822152e-01,3.882255952930880726e-03,2.015904913778930607e-01,8.892921494385289116e-02,1.781943142459770646e-01,2.468065202245608158e-01,1.806054378139140826e-01,2.854201348178162997e-02,6.384767301179855581e-02,3.637402594298314029e-02,7.779569359099776371e-02
