8.318672067018921534e-02,2.550411271159082859e-03,5.284632946315781510e-02,1.144641324546631922e-01,3.823032633830062300e-04,7.621836198773355997e-02,2.716640859642951641e-02,1.292103060328572139e-01,8.836384077661911529e-02,6.193075496747704745e-02,9.933090468109959104e-03,9.650525815256763215e-03,1.151176451436346920e-01,6.380965172213512449e-02,1.452117315857801016e-01,5.319786189007545685e-02,4.856910151148704363e-02,8.790424694798684713e-02,2.892822372147332843e-02,6.341900293160315782e-02
1.114685767725538540e-01,7.473099732657120797e-02,7.952185819489661356e-02,1.272617396636563092e-01,1.228296430071758732e-01,5.557495660036537027e-02,4.524299231025912665e-02,6.725195009989502759e-02,1.168124783102238717e-01,1.209335960082002781e-01,7.014219700314049122e-02,7.253667668200081131e-02,1.238828450376098234e-01,9.950761583547902689e-02,6.925169752385969268e-02,1.154357261266968498e-01,9.835430620909811628e-02,1.588485504995315323e-01,6.973974926792886331e-02,1.084846786738597052e-01
1.070551380220329495e-02,3.008386520212300713e-02,1.972071372984388060e-02,1.436637610811789152e-02,8.626031960478446059e-03,1.623126293198165135e-02,1.787309938613676832e-02,3.053755036147644611e-02,4.306596184369489849e-02,1.024044426584056269e-02,2.224122215183202758e-02,7.741495812808181151e-03,3.029667858718974524e-02,8.804733476641275411e-03,1.534360482857531280e-02,2.869340976323902712e-02,3.616138956418084305e-02,2.269849663287468872e-02,3.053983590676108764e-02,1.700897065460232199e-02
1.343086357851811241e-01,4.102599901563985796e-02,1.012761690512480467e-01,4.542454731923561279e-02,6.648727233166168427e-02,4.223140915811864071e-02,5.614937790378535243e-02,5.610073180698513934e-02,5.643989845339818928e-02,5.360893067295147141e-02,8.830803472132477128e-02,3.247633957288187379e-02,1.007051821226446764e-01,4.400774301938937400e-02,6.101907335204637822e-02,4.811899042926033598e-02,8.625184816529904430e-02,8.673178477278538356e-02,1.002654521969037066e-01,1.112548018909629566e-01
5.803131661830428570e-03,3.291676176970729367e-02,3.407976842512265570e-02,4.119909604379971141e-02,1.620654086606658278e-03,4.654039317749254084e-02,3.388241253693713428e-02,1.379289681854056412e-02,4.597353915290122023e-02,1.262359625793268124e-02,5.544318501653552195e-02,1.021637822270263750e-02,1.730410467477775521e-02,3.337305786989704624e-05,2.140680903360987417e-02,2.872947205877829369e-03,5.738123824503745668e-02,5.897648543489612816e-03,8.451212720800051204e-03,1.416646535105739457e-02
8.556600705110768701e-02,5.402531184244781931e-02,3.106019748826985630e-02,1.007562749626557258e-01,2.243595174111355853e-02,2.174260088405392463e-02,6.232869463209529670e-02,9.220588899828505158e-02,4.529777587427059188e-02,4.203683973349804995e-03,2.750175416272275172e-02,3.012649728002810348e-02,1.206576893890155822e-01,6.343810946176992038e-02,1.519319003854266610e-02,1.906802028555201062e-02,4.302606775451640886e-02,1.082630408098429614e-01,3.976092106923845293e-02,2.256879571497177189e-02
8.936251127390465454e-02,1.801461682796730579e-01,4.208980487283290467e-02,7.796873294171036139e-02,1.637419445810852914e-01,2.206778588221967874e-02,8.405453057889003543e-02,4.867378578371817782e-02,1.497595373745325975e-01,7.770325684034758151e-02,1.683419564606387364e-01,9.530916539104934693e-02,9.677162548915943519e-02,2.840720878158124740e-02,7.457329132862779153e-02,1.423950870012669345e-01,2.375713579374473874e-02,1.232615362060650172e-01,1.378062971437218065e-01,9.298009514118861507e-02
9.572338459608824290e-02,1.497289607593114691e-01,8.925655850573108174e-02,7.112457681858919134e-02,1.654554326647131868e-01,6.783954443612744134e-02,1.340992883679806291e-01,2.189817287727379713e-01,1.104201679606660602e-01,8.898613989475623320e-02,1.331318368060991353e-01,1.318245512469734537e-01,5.745988607764086764e-02,5.946802431028735958e-02,2.822295603858111096e-02,1.659030470190944739e-01,7.289320346898936487e-02,2.121687991928779271e-01,1.393292713508454128e-01,1.131449975291853871e-01
1.603757302058541334e-01,1.137618242706183863e-01,1.999644707823602374e-01,2.057639988296932898e-01,2.741115544376017919e-03,2.074527070341021795e-01,1.660175764497379414e-01,1.130438389356221672e-02,9.371021261163972604e-02,1.119841319841660549e-01,1.137686474864266356e-01,2.396326309910258578e-01,1.068013139127697020e-01,7.676981414917666280e-02,5.776960364754913507e-02,1.890169736788104293e-01,5.156840741433357106e-02,7.789105967647315387e-02,1.527007063288831068e-01,1.793115130608518085e-02
5.743925755626199184e-03,8.025123547402450083e-03,1.792339398790126700e-02,6.287543937924240482e-05,9.739549548295308584e-03,2.041383819410910044e-02,2.514564835349036159e-02,3.036449256878593142e-02,3.225845174534074794e-02,4.032158476404931746e-02,1.001912232630107003e-03,2.091179424596893016e-02,3.231882635518405766e-02,2.069143077301693889e-02,3.931405571779807151e-02,2.735889850726447303e-02,3.179253904860949304e-02,2.114702810412912026e-02,2.850484756332860928e-02,1.615645272691036000e-02
2.154654565107455219e-02,1.915956889535304353e-02,5.342453669833577973e-03,2.403029843843468944e-05,5.510506287352523805e-03,4.965860621586850460e-03,7.378247295508747784e-03,9.710287635275136053e-03,2.017422490885668190e-02,2.143929926247238604e-02,1.011653403195682602e-02,8.191684414869766437e-03,4.997697512016235563e-03,9.301584732012075848e-03,1.726277567295032150e-02,2.392889453217354745e-03,1.466987311852193353e-02,4.363402983184716533e-03,1.210600868266989254e-02,5.870118099030306215e-03
1.119722879823960571e-01,8.088457612575475006e-03,2.603148098979718786e-02,1.091265735222922278e-01,1.108755978206927700e-01,5.135029630743379037e-02,4.545975062537726402e-02,1.050323674401789642e-01,1.015614951962317582e-02,9.193592203820102936e-04,7.998473419593475631e-02,1.410077244711434308e-01,1.330220059690048751e-01,4.657607906884049520e-02,1.007406438035788644e-02,3.258643147063046072e-03,8.320267305129514651e-03,6.036184761936346649e-02,6.847476915036231071e-02,6.570187307007505084e-02
8.294570721530422630e-02,5.251574355844500219e-02,1.302014973490421001e-01,7.966605387359307344e-02,1.205571648337910029e-01,9.000088063203172395e-02,1.284467651696503693e-03,1.024595818088529925e-01,6.214084277758517849e-02,1.853466273172014456e-01,1.306182018207395767e-01,1.801670896167576474e-01,8.305639803583353409e-02,1.174436815798300809e-01,1.018653007423534901e-01,6.293625713840847458e-02,1.485906870991416107e-01,1.867381349760999579e-02,7.159482913608108956e-02,7.703829652227141278e-02
8.216074808875600474e-03,4.141130222668167743e-02,3.173013489379079149e-02,7.275708956511234456e-03,6.497700576184513646e-03,2.341819513345868436e-02,2.252877456779376827e-02,1.307193588730230435e-02,3.327183655496127740e-02,2.334441045023159106e-02,8.124371854021407435e-03,2.126598505067386902e-02,1.664008621238245028e-02,4.564166704460318781e-03,2.747135031148009027e-02,4.654488087630659354e-02,2.515588663588196397e-02,4.583024923411588986e-02,1.691242428994509800e-02,1.135655353614687009e-02
1.078711240675083449e-01,2.806255371548108113e-02,1.199038863140659550e-01,1.329155712083887608e-01,1.255793125434340463e-01,8.416709529842573544e-04,1.267633771696919376e-01,1.166090526657260346e-01,1.252723701751868868e-01,6.962475860104944819e-03,2.163345587699091327e-02,7.426266835739821215e-02,2.530883141009164245e-03,3.403632625618361468e-02,2.448606240396921513e-02,1.110359380358443004e-01,4.643032422821099375e-02,2.338583925788253332e-02,5.069279877549639352e-02,7.231510008323070986e-04
4.251722868153921114e-02,4.555204928109116147e-02,4.660315128336709606e-02,5.958016636241941777e-02,5.253469994376562535e-02,6.050934563854765136e-02,2.443825030894277751e-03,3.901980205722107437e-02,9.496128597285666620e-03,3.612481651701607288e-02,3.751899186942091180e-02,4.653135031723479309e-02,1.464764409977173387e-02,2.406460308399393372e-02,2.032411820131660093e-02,6.094484380003128976e-02,7.050717764054829917e-02,5.564322076788840582e-02,5.839453556183033661e-02,7.227525751170173207e-02
